what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316961770487
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316961773827
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1316961773917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961774479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961780990
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316961780995
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961783619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961789922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961791968
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316961796138
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1316961796271
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961817364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961822366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1316961822398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961829649
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961829805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961830933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1316961830943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961835051
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961835171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961838335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961838462
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316961855042
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1316961855117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961858310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961859754
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961881791
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316961889347
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1316961889424
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1316961924040
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316961928736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961958568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961961519
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316961973753
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1316961973846
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961975750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961977085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961977607
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961979905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961981925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961982993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316961983879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962016392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962030605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962034731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962038557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962040596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962041997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962057768
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316962057797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962152776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962417207
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1316962421478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1316962421522
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1316962421522
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316962422658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962423125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962431742
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316962431766
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316962437045
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316962437338
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316962455478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316962497802
